Link,Title,Modelo,Marca,Ano,Quilometragem,Preço
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/cruze-2015-851213511,Cruze 2015,GM - CHEVROLET CRUZE LT 1.8 16V FLEXPOWER 4P AUT.,GM - CHEVROLET,2015,52000,R$ 58.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/kia-carnival-2012-851187471,Kia Carnival 2012,KIA MOTORS CARNIVAL EX 3.5 V6 24V 276CV AUT.,KIA MOTORS,2012,61327,R$ 63.000
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/renegade-longitude-impecavel-851183066,Renegade Longitude impecável,JEEP RENEGADE LONGITUDE 1.8 4X2 FLEX 16V AUT.,JEEP,2016,58000,R$ 69.000
https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/spin-7-lugares-851168365,Spin 7 lugares,GM - CHEVROLET SPIN LTZ 1.8 8V ECONO.FLEX 5P AUT.,GM - CHEVROLET,2016,68000,R$ 50.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/vendo-carro-peugeot-408-ano-2017-851166333,Vendo carro Peugeot 408 ano 2017,PEUGEOT 408,PEUGEOT,2017,56000,R$ 61.500
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/corolla-novo-851164888,Corolla novo,TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,2014,67000,R$ 59.800
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-spin-advantage-gnv-4p-851147812,Chevrolet Spin advantage gnv 4P,GM - CHEVROLET SPIN ADVANTAGE 1.8 8V ECONO.FLEX 5P AUT.,GM - CHEVROLET,2017,51900,R$ 51.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/peugeot-2008-crossway-2018-851136585,Peugeot 2008 Crossway 2018,PEUGEOT 2008 CROSSWAY 1.6 FLEX 16V 5P AUT.,PEUGEOT,2018,44000,R$ 68.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-i30-1-8-teto-solar-ipva-2021-interior-claro-diferenciado-851081223,"Hyundai I30 1.8, * Teto Solar. Ipva 2021, Interior Claro * Diferenciado",HYUNDAI I30,HYUNDAI,2015,75000,R$ 68.990
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/spin-automatica-850962949,SPIN AUTOMÁTICA,GM - CHEVROLET SPIN ACTIV 1.8 8V ECONO. FLEX 5P AUT.,GM - CHEVROLET,2016,51000,R$ 55.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/versa-2018-automatico-com-gnv-850911761,Versa 2018 automatico com gnv ,NISSAN VERSA UNIQUE 1.6 16V FLEXSTART 4P AUT.,NISSAN,2018,75000,R$ 52.900
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-1-4-mpfi-ltz-8v-flex-4p-automatico-850907945,Chevrolet Onix 1.4 MPFI LTZ 8V FLEX 4P AUTOMÁTICO,GM - CHEVROLET ONIX HATCH LTZ 1.4 8V FLEXPOWER 5P AUT.,GM - CHEVROLET,2017,55328,R$ 54.500
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/audi-a1-850785614,Audi A1,AUDI A1 1.4 TFSI 122CV S-TRONIC 3P,AUDI,2012,66100,R$ 56.900
https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/c4-lounge-1-6-thp-2017-850744165,C4 lounge 1.6 THP 2017,CITROEN C4 LOUNGE TENDANCE 1.6 TURBO FLEX AUT.,CITROEN,2017,80000,R$ 59.900
https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/plantao-de-vendas-850662332,PLANTÃO DE VENDAS * ,VW - VOLKSWAGEN VIRTUS COMFORT. 200 TSI 1.0 FLEX 12V AUT,VW - VOLKSWAGEN,2018,43600,R$ 69.800
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/siena-essence-semi-novo-850631258,Siena Essence Semi novo,FIAT SIENA ESSENCE DUALOGIC 1.6 FLEX 16V 4P,FIAT,2016,53000,R$ 40.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/cruze-1-8-hatch-automatico-2016-850427641,Cruze 1.8 Hatch Automático 2016,GM - CHEVROLET CRUZE HB SPORT LT 1.8 16V FLEXP. 5P AUT,GM - CHEVROLET,2016,80000,R$ 62.900
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/citroen-aircross-tendance-1-6-flex-16v-5p-aut-2015-flex-850375366,Citroën AIRCROSS TENDANCE 1.6 Flex 16V 5p Aut. 2015 Flex,CITROEN AIRCROSS TENDANCE 1.6 FLEX 16V 5P AUT.,CITROEN,2015,60000,R$ 42.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/spin-advantage-2018-850359956,Spin Advantage 2018,GM - CHEVROLET SPIN ADVANTAGE 1.8 8V ECONO.FLEX 5P AUT.,GM - CHEVROLET,2018,71000,R$ 52.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/elantra-gls-2013-at-unico-dono-60m-km-850253322,ELANTRA GLS 2013 AT UNICO DONO (60m Km),HYUNDAI ELANTRA GLS 1.8 16V AUT.,HYUNDAI,2013,60000,R$ 58.990
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/capitiva-850019878,Capitiva  ,GM - CHEVROLET CAPTIVA,GM - CHEVROLET,2014,66000,R$ 48.000
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-cobalt-ltz-automatico-4p-850018957,Chevrolet Cobalt LTZ AUTOMÁTICO 4P,GM - CHEVROLET COBALT LTZ 1.8 8V ECONO.FLEX 4P AUT.,GM - CHEVROLET,2015,60735,R$ 43.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ecosport-2015-2016-1-6-se-16v-flex-4p-powershift-850017932,ECOSPORT 2015/2016 1.6 SE 16V FLEX 4P POWERSHIFT,FORD ECOSPORT S 1.6 16V FLEX 5P,FORD,2016,61139,R$ 55.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-2015-abaixo-da-fipe-849980372,Hb20 2015 abaixo da fipe,HYUNDAI HB20 PREMIUM 1.6 FLEX 16V AUT.,HYUNDAI,2015,78000,R$ 43.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/duster-techroad-4x2-automatica-baixa-km-849896548,Duster Techroad 4x2 Automática - Baixa Km ,RENAULT DUSTER TECHROAD 2.0 HI-FLEX 16V AUT.,RENAULT,2014,67000,R$ 42.300
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/pugeot-2008-griffe-automatico-849764574,Pugeot 2008 Griffe Automático,PEUGEOT 2008 GRIFFE 1.6 FLEX 16V 5P AUT.,PEUGEOT,2018,40000,R$ 67.800
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/onix-2017-2018-1-4-mpfi-activ-8v-flex-4p-automatico-849695543,ONIX 2017/2018 1.4 MPFI ACTIV 8V FLEX 4P AUTOMÁTICO,GM - CHEVROLET ONIX HATCH ACTIV 1.4 8V FLEX 5P AUT.,GM - CHEVROLET,2018,57000,R$ 59.900
https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/ford-fusion-2015-849686388,Ford Fusion 2015,FORD FUSION 2.5L I-VCT FLEX AUT.,FORD,2015,69000,R$ 69.900
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/cobalt-ltz-automatico-1-8-2015-849668393,Cobalt ltz automático 1.8 2015,GM - CHEVROLET COBALT LTZ 1.8 8V ECONO.FLEX 4P AUT.,GM - CHEVROLET,2015,47000,R$ 42.800
https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/hyundai-creta-2-0-prestige-849647154,Hyundai Creta 2.0 Prestige,HYUNDAI CRETA PRESTIGE 2.0 16V FLEX AUT.,HYUNDAI,2017,39000,R$ 42.000
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/peugeot-308-allure-849585764,Peugeot 308 Allure,PEUGEOT 308 ALLURE 2.0 FLEX 16V 5P AUT.,PEUGEOT,2016,46000,R$ 52.900
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/hyundai-tucson-2-0-gls-aut-top-de-linha-na-fipe-849569489,Hyundai/ Tucson 2.0 Gls aut. top de linha na fipe!!!,HYUNDAI TUCSON 2.0 16V FLEX AUT.,HYUNDAI,2016,67000,R$ 49.500
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/mitsubishi-lancer-2-0-cvt-ipva-2021-849565171,"Mitsubishi Lancer 2.0 CVT, IPVA 2021",MITSUBISHI LANCER,MITSUBISHI,2015,74000,R$ 54.990
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/cruze-lt-1-8-aut-2014-849527700,Cruze LT 1.8 aut. 2014,GM - CHEVROLET CRUZE LT 1.8 16V FLEXPOWER 4P AUT.,GM - CHEVROLET,2014,74000,R$ 52.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-gli-4p-849459187,Toyota Corolla GLI 4P,TOYOTA COROLLA GLI 2.0 16V FLEX AUT.,TOYOTA,2016,56000,R$ 69.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/renault-fluence-849417038,Renault Fluence,RENAULT FLUENCE SED. DYNAMIQUE 2.0 16V FLEX AUT.,RENAULT,2016,51000,R$ 52.500
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/peugeot-modelo-2008-849386856,Peugeot/ Modelo 2008,PEUGEOT 2008 ALLURE 1.6 FLEX 16V 5P AUT.,PEUGEOT,2016,51000,R$ 48.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-focus-2014-modelo-novo-43-mil-849368198,Ford focus 2014 modelo novo $ 43 mil,FORD FOCUS SEDAN 2.0 16V/2.0 16V FLEX 4P AUT.,FORD,2014,69800,R$ 43.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-stepway-1-6-846943249,Renault Sandero Stepway 1.6,RENAULT SANDERO STEPWAY HI-POWER 1.6 8V 5P,RENAULT,2016,37000,R$ 46.900
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/ford-focus-seda-titanium-2-0-at-2014-849331335,FORD FOCUS SEDÃ TITANIUM 2.0 AT 2014,FORD FOCUS SED. TI./TI.PLUS 2.0 16V FLEX  AUT,FORD,2014,64000,R$ 55.900
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/ecosport-titanium-2-0-aut-couro-particular-botao-start-849326069,"Ecosport Titanium 2.0 aut. Couro, particular, botão start,",FORD ECOSPORT TITANIUM 2.0 16V FLEX 5P AUT.,FORD,2015,78000,R$ 53.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ecosport-2014-titanium-2-0-16v-vermelha-blindada-849325764,EcoSport 2014 Titanium 2.0 16V Vermelha Blindada,FORD ECOSPORT TITANIUM 2.0 16V FLEX 5P AUT.,FORD,2014,50000,R$ 51.890
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/repasse-mini-cooper-abaixo-da-fipe-849312797,Repasse Mini Cooper abaixo da Fipe ,MINI COOPER CABRIO 1.5 TURBO 12V AUT.,MINI,2014,50000,R$ 65.490
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-ano-e-modelo-2016-845784672,Honda Fit ano e modelo 2016,HONDA FIT EX/S/EX 1.5 FLEX/FLEXONE 16V 5P AUT.,HONDA,2016,60000,R$ 53.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/azera-2013-com-79-mil-km-novissimo-849236390,"AZera 2013 com 79 mil km, novíssimo ",HYUNDAI AZERA 3.0 V6 24V 4P AUT.,HYUNDAI,2013,78000,R$ 70.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/elantra-gls-2013-at-igual-a-0km-849201989,ELANTRA GLS 2013 AT Igual a 0km,HYUNDAI ELANTRA GLS 1.8 16V AUT.,HYUNDAI,2013,60000,R$ 54.990
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/civic-lxr-2014-2-0-849171125,Civic LXR 2014 2.0,HONDA CIVIC SEDAN LXR 2.0 FLEXONE 16V AUT. 4P,HONDA,2014,74000,R$ 58.700
https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/focus-fastback-2-0-automatico-849164590,Focus Fastback 2.0 automático ,FORD FOCUS FASTBACK SE/SE PLUS 2.0 FLEX AUT.,FORD,2016,56000,R$ 54.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/etios-2017-2018-1-3-x-16v-flex-4p-automatico-840586182,ETIOS 2017/2018 1.3 X 16V FLEX 4P AUTOMÁTICO,TOYOTA ETIOS X 1.3 FLEX 16V 5P AUT.,TOYOTA,2018,68000,R$ 47.990
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-focus-se-plus-garantia-de-caixa-841344860,"Ford Focus SE plus,  Garantia de caixa",FORD FOCUS 1.6 S/SE/SE PLUS FLEX 8V/16V  5P,FORD,2016,78000,R$ 53.490
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/tucson-2017-prata-844636158,TUCSON 2017 PRATA,HYUNDAI TUCSON 2.0 16V AUT.,HYUNDAI,2017,53000,R$ 50.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/honda-city-lx-2017-2017-848748239,Honda City LX 2017/2017,HONDA CITY SEDAN LX 1.5 FLEX 16V 4P AUT.,HONDA,2017,65000,R$ 60.500
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/linda-suv-tucson-846148071,"Linda SUV, Tucson",HYUNDAI 2.0 MPFI GLS 16V 143CV 2WD FLEX 4P AUT,HYUNDAI,2016,70000,R$ 49.900
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/ford-focus-2014-2015-1-6-se-16v-flex-4p-powershift-845550676,FORD FOCUS 2014/2015 1.6 SE 16V FLEX 4P POWERSHIFT,FORD FOCUS 1.6 S/1.6 SE FLEX 16V 5P AUT,FORD,2015,48000,R$ 54.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/peugeot-208-griffe-2017-840857264,Peugeot 208 Griffe - 2017,PEUGEOT 208 GRIFFE 1.6 FLEX 16V 5P AUT.,PEUGEOT,2017,67000,R$ 48.990
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/carro-ecoesporte-2017-846904929,Carro EcoEsporte 2017,FORD ECOSPORT,FORD,2017,42000,R$ 56.000
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/focus-titanium-plus-2016-839299937,Focus Titanium Plus 2016,FORD FOCUS TITA/TITA PLUS 2.0  FLEX 5P AUT.,FORD,2016,37500,R$ 65.000
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/focus-titanium-impecavel-845552035,Focus Titanium impecável,FORD FOCUS TITA/TITA PLUS 2.0  FLEX 5P AUT.,FORD,2018,39000,R$ 68.800
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/abaixo-da-fipe-c4-lounge-turbo-847200920,ABAIXO DA FIPE C4 Lounge Turbo,CITROEN C4 LOUNGE TENDANCE 1.6 TURBO 4P AUT,CITROEN,2015,79000,R$ 43.500
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/crossfox-2015-848744038,CrossFox 2015,VW - VOLKSWAGEN CROSSFOX I MOTION 1.6 MI T. FLEX 8V 5P,VW - VOLKSWAGEN,2015,50000,R$ 43.999
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-sport-2016-pneus-maxxis-e-lift-de-suspensao-844640336,Jeep renegade Sport 2016 pneus maxxis e lift de suspensão ,JEEP RENEGADE SPORT 1.8 4X2 FLEX 16V AUT.,JEEP,2016,72000,R$ 66.000
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-6-aut-846822203,HB20 1.6 Aut,HYUNDAI HB20 C.STYLE/C.PLUS 1.6 FLEX 16V AUT.,HYUNDAI,2015,60000,R$ 47.400
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/ix-35-2015-841777118,Ix 35 - 2015 ,HYUNDAI IX35 2.0 16V 2WD FLEX AUT.,HYUNDAI,2015,67000,R$ 67.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/vendo-estrada-2014-840804034,Vendo estrada 2014,FIAT STRADA ADV.1.8 16V LOCKER DUALO. FLEX CD,FIAT,2014,80000,R$ 53.900
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/ford-fusion-2-5-2016-km-57-000-leia-a-descricao-844159522,Ford Fusion 2.5 2016 (km:57.000) LEIA A DESCRIÇÃO ,FORD FUSION 2.5L I-VCT FLEX AUT.,FORD,2016,57000,R$ 69.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/citroen-air-cross-shine-a-849123518,CITROEN AIR CROSS SHINE A,CITROEN AIRCROSS SHINE 1.6 FLEX 16V 5P AUT.,CITROEN,2016,63000,R$ 51.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/citr-en-ds5-so-chic-2015-840417929,Citröen DS5 So Chic 2015,CITROEN DS5 1.6 SO CHIC TURBO 16V 5P AUT.,CITROEN,2015,54000,R$ 68.500
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/captur-zen-17-18-842427241,Captur Zen 17/18,RENAULT CAPTUR ZEN 1.6 16V FLEX 5P AUT.,RENAULT,2018,48000,R$ 67.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/volvo-xc60-t5-2014-837445261,Volvo XC60 T5 2014,VOLVO XC-60,VOLVO,2014,79000,R$ 69.990
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-c-plus-1-6-aut-2015-ipva-2021-pago-844867284,Hb20 C.Plus 1.6 Aut - 2015 - Ipva 2021 pago,HYUNDAI HB20 C.STYLE/C.PLUS 1.6 FLEX 16V AUT.,HYUNDAI,2015,61000,R$ 46.900
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/captiva-sport-2-4-4cc-aut-6-marchas-ano-2015-valor-61-900-00-847214577,"Captiva sport 2.4 4cc aut 6 marchas ano 2015 valor: 61.900,00",GM - CHEVROLET CAPTIVA SPORT FWD 2.4 16V 171/185CV,GM - CHEVROLET,2015,78624,R$ 61.900
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/new-fiesta-titanium-1-6-16v-powershift-837396613,New Fiesta Titanium 1.6 16v PowerShift,FORD FIESTA TIT./TIT.PLUS 1.6 16V FLEX AUT.,FORD,2015,69000,R$ 52.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/o-melhor-fit-a-venda-no-rs-842390231,O melhor Fit à Venda no RS,HONDA FIT EX/S/EX 1.5 FLEX/FLEXONE 16V 5P AUT.,HONDA,2017,57000,R$ 64.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/peugeot-308-allure-838990341,Peugeot  308 allure,PEUGEOT 308 ALLURE 2.0 FLEX 16V 5P AUT.,PEUGEOT,2015,68000,R$ 42.000
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/ecosport-se-2016-848620087,Ecosport SE 2016,FORD ECOSPORT SE 1.6 16V FLEX 5P AUT.,FORD,2016,52000,R$ 49.000
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/ford-ecosport-freestyle-2-0-844773913,Ford / Ecosport Freestyle 2.0,FORD ECOSPORT FREESTYLE 2.0 16V FLEX 5P AUT.,FORD,2015,74500,R$ 55.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/blindado-nissan-sentra-sv-2-0-cvt-2015-2016-blindado-739749480,Blindado Nissan Sentra Sv 2.0 cvt 2015/2016 Blindado,NISSAN SENTRA SV 2.0 FLEXSTART 16V AUT.,NISSAN,2016,70000,R$ 57.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/fiat-500-1-4-cabrio-2014-cambio-automatico-branco-com-teto-vermelho-68km-839180907,Fiat 500 1.4 cabrio 2014 câmbio automático branco com teto vermelho 68km,FIAT 500 CABRIO/500 COUPE GUCCI/FLEX 1.4 AUT.,FIAT,2014,68000,R$ 57.500
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-prisma-839905380,Chevrolet prisma,GM - CHEVROLET PRISMA SED. LT 1.4 8V FLEXPOWER 4P,GM - CHEVROLET,2016,42900,R$ 42.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/spin-lt-autom-2013-apenas-60-mil-km-838361297,Spin LT Autom 2013 apenas 60 mil km,GM - CHEVROLET SPIN LT 1.8 8V ECONO.FLEX 5P AUT.,GM - CHEVROLET,2013,59000,R$ 41.000
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-cruze-lt-849067697,Chevrolet Cruze LT,GM - CHEVROLET CRUZE LT 1.8 16V FLEXPOWER 4P AUT.,GM - CHEVROLET,2016,77852,R$ 64.900
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-lx-1-5-automatico-840474702,Honda fit lx 1.5 automatico,HONDA FIT LX 1.5 FLEXONE 16V 5P AUT.,HONDA,2018,50000,R$ 68.800
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/carro-840403232,Carro ,FORD ECOSPORT XLT FREESTYLE 1.6 FLEX 8V 5P,FORD,2017,77000,R$ 60.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-confort-plus-841707566,HB20 Confort plus,HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V,HYUNDAI,2015,69000,R$ 42.990
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/fit-2015-lx-aut-impecavel-837559171,Fit 2015 LX Aut - Impecável,HONDA FIT LX 1.5 FLEXONE 16V 5P AUT.,HONDA,2015,57000,R$ 51.250
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/etios-sedan-1-5-platinun-automatico-18-18-840436068,Etios Sedan 1.5 Platinun Automatico 18/18,TOYOTA ETIOS PLATINUM SED. 1.5 FLEX 16V 4P AUT.,TOYOTA,2018,67200,R$ 57.900
